id,年份,岗位代码,地区,部门名称,职位,学历,专业,招考人数,报考人数,分数线,最高分
2712,2023,50058,蚌埠,怀远县乡镇机关（二）,乡镇综合事务管理,专科,不限,2.0,35.0,66.95,71.75
2713,2023,50059,蚌埠,怀远县乡镇机关（三）,机关综合,专科,不限,2.0,232.0,69.75,73.05
2714,2023,50060,蚌埠,怀远县包集镇,机关综合,本科,电子商务类、旅游管理类、农业经济管理类、农业工程类、自然保护与环境生态类,1.0,35.0,70.45,72.15
2715,2023,50061,蚌埠,五河县纪委监委机关,政策法规,本科,法学类,1.0,18.0,70.05,76.65
2716,2023,50062,蚌埠,五河县纪委监委机关,纪检监察,本科,经济学类、财政学类、金融学类、会计学专业、会计专业、财务管理专业、审计学专业,1.0,32.0,70.25,77.45
2717,2023,50063,蚌埠,五河县委办公室,机关综合,本科,不限,1.0,46.0,71.55,74.3
2718,2023,50064,蚌埠,五河县委办公室,文秘,本科,新闻传播学类、中国语言文学类、行政管理专业,1.0,15.0,70.05,71.05
2719,2023,50065,蚌埠,五河县委办公室,财务管理,本科,经济学类、财政学类、金融学类、会计学专业、会计专业、财务管理专业、审计学专业,1.0,34.0,72.75,73.05
2720,2023,50066,蚌埠,五河县委组织部,文字综合,本科,不限,2.0,82.0,72.2,81.3
2721,2023,50067,蚌埠,五河县人大办公室,财务管理,本科,经济学类、财政学类、经济与贸易类,1.0,32.0,70.35,76.55
2722,2023,50068,蚌埠,五河县人大办公室,文秘,本科,法学类、中国语言文学类、新闻传播学类,1.0,22.0,67.2,72.35
2723,2023,50069,蚌埠,五河县人民法院,法官助理,本科,法学类,2.0,9.0,63.3,69.95
2724,2023,50070,蚌埠,五河县人民法院,法官助理,本科,法学类,2.0,5.0,54.95,69.65
2725,2023,50071,蚌埠,五河县人民检察院,检察官助理,本科,法学类,3.0,13.0,56.5,74.9
2726,2023,50072,蚌埠,五河县人民政府办公室,文秘,本科,中国语言文学类、新闻传播学类,1.0,36.0,70.2,72.85
2727,2023,50073,蚌埠,五河县发展和改革委员会,机关综合,本科,不限,1.0,68.0,68.65,73.0
2728,2023,50074,蚌埠,五河县发展和改革委员会,机关综合,本科,理学门类、工学门类、金融学类、经济与贸易类,1.0,70.0,73.55,76.7
2729,2023,50075,蚌埠,五河县教育体育局,财务管理,本科,经济学类、财政学类、金融学类、会计学专业、会计专业、财务管理专业、审计学专业,1.0,44.0,69.95,72.0
2730,2023,50076,蚌埠,五河县经济和信息化局,企业服务,本科,不限,1.0,8.0,64.85,69.35
2731,2023,50077,蚌埠,五河县经济和信息化局,企业服务,本科,理学门类、工学门类、金融学类、经济与贸易类,1.0,54.0,71.1,72.9
2732,2023,50078,蚌埠,五河县公安局,人民警察,专科,研究生：公安学、公安技术一级学科下的各研究方向；本科：侦查学、治安学、交通管理工程、刑事科学技术、网络安全与执法、警务指挥与战术；专科：刑事侦查、治安管理、交通管理、刑事科学技术、信息网络安全监察、警察指挥与战术、特警,3.0,18.0,60.85,67.84
2733,2023,50079,蚌埠,五河县公安局,人民警察,专科,不限,3.0,163.0,66.97,73.3
2734,2023,50080,蚌埠,五河县公安局,人民警察,专科,不限,2.0,32.0,62.55,68.36
2735,2023,50081,蚌埠,五河县民政局,机关综合,本科,政治学类、社会学类、中国语言文学类、计算机类、电子信息类,1.0,66.0,72.05,73.9
2736,2023,50082,蚌埠,五河县司法局,财务管理,本科,经济学类、财政学类、金融学类、会计学专业、会计专业、财务管理专业、审计学专业,1.0,45.0,71.95,74.4
2737,2023,50083,蚌埠,五河县财政局,财务管理,本科,经济学类、财政学类、金融学类、会计学专业、会计专业、财务管理专业、审计学专业,1.0,30.0,60.61,66.87
2738,2023,50084,蚌埠,五河县财政局,财务管理,本科,经济学类、财政学类、金融学类、会计学专业、会计专业、财务管理专业、审计学专业,1.0,30.0,67.45,69.23
2739,2023,50085,蚌埠,五河县人力资源和社会保障局,机关综合,本科,法学类,1.0,14.0,67.85,70.4
2740,2023,50086,蚌埠,五河县住房和城乡建设局,工程管理,本科,土木类、建筑类,1.0,43.0,70.7,75.05
2741,2023,50087,蚌埠,五河县住房和城乡建设局,机关综合,本科,不限,1.0,12.0,68.95,70.75
2742,2023,50088,蚌埠,五河县水利局,水利综合,专科,水利类、土木类,1.0,74.0,67.55,72.65
2743,2023,50089,蚌埠,五河县商务局,机关综合,本科,管理学门类、经济学类、中国语言文学类、统计学类,1.0,74.0,70.2,71.75
2744,2023,50090,蚌埠,五河县文化和旅游局,机关综合,本科,不限,1.0,12.0,67.25,73.2
2745,2023,50091,蚌埠,五河县应急管理局,安全监管,本科,不限,1.0,9.0,64.2,68.5
2746,2023,50092,蚌埠,五河县应急管理局,安全监管,本科,安全科学与工程类、土木类、水利类,1.0,34.0,67.8,69.3
2747,2023,50093,蚌埠,五河县市场监督管理局,市场监管,专科,医学门类、化工与制药类、生物医学工程类,1.0,97.0,67.55,68.55
2748,2023,50094,蚌埠,五河县市场监督管理局,市场监管,专科,食品科学与工程类,1.0,30.0,69.0,73.05
2749,2023,50095,蚌埠,五河县市场监督管理局,政策法规,本科,法学类,1.0,4.0,59.19,63.63
2750,2023,50096,蚌埠,五河县市场监督管理局,市场监管,专科,法学类,1.0,44.0,66.4,66.8
2751,2023,50097,蚌埠,五河县供销合作社联合社,财务管理,本科,经济学类、财政学类、经济与贸易类,1.0,29.0,69.55,70.4
2752,2023,50098,蚌埠,五河县乡镇机关（一）,乡镇综合事务管理,专科,不限,2.0,24.0,66.05,69.5
2753,2023,50099,蚌埠,五河县乡镇机关（二）,乡镇综合事务管理,专科,不限,3.0,109.0,66.2,72.65
2754,2023,50100,蚌埠,五河县乡镇机关（三）,乡镇综合事务管理,专科,不限,2.0,183.0,69.25,74.25
2755,2023,50101,蚌埠,五河县申集镇,人武专干,专科,人民武装专业（退役军人报考可不限专业）,1.0,42.0,65.46,69.07
2756,2023,50102,蚌埠,固镇县纪委监委机关,纪检监察,本科,不限,1.0,66.0,73.05,73.75
2757,2023,50103,蚌埠,固镇县纪委监委派驻（出）机构,纪检监察,本科,不限,1.0,25.0,63.7,66.9
2758,2023,50104,蚌埠,固镇县纪委监委派驻（出）机构,纪检监察,本科,不限,1.0,63.0,72.65,75.75
2759,2023,50105,蚌埠,固镇县人民法院,法官助理,本科,法学类,2.0,8.0,61.6,65.45
2760,2023,50106,蚌埠,固镇县人民法院,司法行政人员,本科,中国语言文学类,1.0,16.0,68.1,70.85
2761,2023,50107,蚌埠,固镇县教育体育局,机关综合,本科,法学类、政治学类、马克思主义理论类,1.0,16.0,72.3,74.4
2762,2023,50108,蚌埠,固镇县教育体育局,教育管理,本科,中国语言文学类、教育学类,1.0,29.0,66.25,73.4
2763,2023,50109,蚌埠,固镇县科学技术局,机关综合,专科,工学门类、理学门类、管理学门类、经济学门类、文学门类,1.0,109.0,70.3,72.55
2764,2023,50110,蚌埠,固镇县公安局,网络安全管理★,本科,计算机类,2.0,31.0,64.95,70.04
2765,2023,50111,蚌埠,固镇县人力资源和社会保障局,文秘,本科,不限,1.0,62.0,69.15,73.2
2766,2023,50112,蚌埠,固镇县自然资源和规划局,机关综合,本科,林学类、森林工程专业、汉语言文学专业、网络与新媒体专业,1.0,25.0,68.9,69.55
2767,2023,50113,蚌埠,固镇县卫生健康委员会,医政管理,本科,临床医学专业、基础医学专业、预防医学专业、卫生监督专业,1.0,20.0,63.35,68.55
2768,2023,50114,蚌埠,固镇县卫生健康委员会,文秘,本科,中国语言文学类,1.0,13.0,68.8,72.95
2769,2023,50115,蚌埠,固镇县应急管理局,安全监管,本科,工学门类、理学门类、管理学门类、经济学门类、法学门类,1.0,84.0,68.15,71.0
2770,2023,50116,蚌埠,固镇县市场监督管理局,市场监管,本科,中国语言文学类、新闻传播学类,2.0,33.0,71.05,74.95
2771,2023,50117,蚌埠,固镇县市场监督管理局,机关综合,本科,会计学专业、财务会计教育专业、财政学专业、财务管理专业,1.0,35.0,71.35,74.35
2772,2023,50118,蚌埠,固镇县市场监督管理局,市场监管,本科,不限,2.0,23.0,63.9,69.4
2773,2023,50119,蚌埠,固镇县市场监督管理局,市场监管,本科,法学类,1.0,12.0,70.8,72.2
2774,2023,50120,蚌埠,固镇县乡镇机关（一）,乡镇综合事务管理,专科,不限,2.0,32.0,65.15,69.15
2775,2023,50121,蚌埠,固镇县乡镇机关（二）,乡镇综合事务管理,专科,不限,2.0,166.0,68.15,74.05
2776,2023,50122,蚌埠,固镇县乡镇机关（三）,乡镇综合事务管理,专科,不限,2.0,73.0,66.85,70.45
2777,2023,50123,蚌埠,固镇县乡镇机关（四）,乡镇综合事务管理,专科,不限,2.0,181.0,66.9,70.45
2778,2023,50124,蚌埠,固镇县湖沟镇,人武专干,专科,不限,1.0,23.0,58.37,60.56
2779,2023,50125,蚌埠,怀远县唐集镇,乡镇综合事务管理,高中（中专）,不限,1.0,0.0,,
2780,2023,140001,铜陵,铜陵市纪委监委系统,执纪执法,本科,公安学类、法学专业、会计学专业、财务管理专业、审计学专业,1.0,23.0,68.7,73.1
2781,2023,140002,铜陵,铜陵市发展和改革委员会,发展改革,本科,理学类、工学类、经济学类、管理学类,2.0,391.0,72.9,77.55
2782,2023,140003,铜陵,铜陵市人力资源和社会保障局,信息化建设,本科,计算机类,1.0,14.0,66.89,69.28
2783,2023,140004,铜陵,铜陵市住房和城乡建设局,设计规划,本科,城市设计专业、城乡规划专业、人居环境科学与技术专业,1.0,14.0,71.35,76.4
2784,2023,140005,铜陵,铜陵市交通运输局,法治建设,本科,法学类,1.0,13.0,69.71,71.89
2785,2023,140006,铜陵,铜陵市审计局,审计,本科,会计学专业、财务管理专业、审计学专业,1.0,52.0,71.7,74.51
2786,2023,140007,铜陵,铜陵市党员电化教育中心,机关综合,本科,汉语言文学专业、新闻学专业、法学专业、计算机科学与技术专业、信息安全专业,1.0,36.0,69.85,72.7
2787,2023,140008,铜陵,铜陵市爱国卫生运动委员会办公室,督查检查,本科,城乡规划专业、城市设计专业、城市管理专业、计算机科学与技术专业,1.0,14.0,68.65,69.35
2788,2023,140009,铜陵,铜陵市机关事务管理服务中心,综合管理,本科,不限,1.0,8.0,70.3,73.0
2789,2023,140010,铜陵,铜陵市机关事务管理服务中心,机关综合,本科,中国语言文学类、新闻传播学类、行政管理专业、法学专业,1.0,71.0,71.95,72.45
2790,2023,140011,铜陵,铜陵市招商服务中心,招商引资,本科,经济学门类、工学门类、管理学门类,1.0,68.0,73.05,77.4
2791,2023,140012,铜陵,铜陵市非税收入管理局,财政管理,本科,经济学门类、法学类、工商管理类,1.0,98.0,73.65,78.3
2792,2023,140013,铜陵,铜陵市社会经济调查队,统计调查,本科,计算机类、电子信息类,1.0,59.0,72.4,75.55
2793,2023,140014,铜陵,铜陵市社会经济调查队,统计调查,本科,经济学门类,1.0,64.0,71.25,73.5
2794,2023,140015,铜陵,铜陵市公安局,交通安全技术★,本科,交通工程专业、交通设备与控制工程专业、交通管理工程专业,2.0,6.0,62.04,71.27
2795,2023,140016,铜陵,铜陵市公安局,人民警察,本科,法学类（不含特设专业）,2.0,7.0,60.07,69.92
2796,2023,140017,铜陵,铜陵市公安局,网络安全管理★,本科,计算机科学与技术专业、软件工程专业、网络工程专业、信息安全专业、网络空间安全专业、网络安全与执法专业,2.0,22.0,66.49,71.8
2797,2023,140018,铜陵,铜陵市公安局,信息通信★,本科,电子信息工程专业、电子科学与技术专业、通信工程专业、电子信息科学与技术专业、公安视听技术专业、自动化专业,2.0,18.0,63.0,71.17
2798,2023,140019,铜陵,铜陵市公安局,人民警察,本科,金融学专业、投资学专业、经济与金融专业、精算学专业、互联网金融专业,2.0,15.0,65.27,68.61
2799,2023,140020,铜陵,铜陵市公安局,人民警察,本科,会计学专业、财务管理专业、审计学专业,1.0,11.0,63.62,65.37
2800,2023,140021,铜陵,铜陵市公安局,人民警察,本科,汉语言文学专业、汉语言专业、秘书学专业、哲学专业,2.0,5.0,62.14,67.78
2801,2023,140022,铜陵,铜陵市公安局,人民警察,本科,自然保护与环境生态类、药学专业、食品质量与安全专业、环境科学与工程专业、环境生态工程专业、环境科学专业,1.0,12.0,66.26,74.45
2802,2023,140023,铜陵,铜陵市公安局,人民警察,本科,不限,3.0,2.0,51.37,62.98
2803,2023,140024,铜陵,铜陵市公安局,特警,本科,体育教育专业、运动训练专业、武术与民族传统体育专业,3.0,23.0,58.8,65.58
2804,2023,140025,铜陵,枞阳县公安局,信息通信★,本科,计算机科学与技术专业、网络工程专业、软件工程专业、网络空间安全专业、电子与计算机工程专业、会计学专业、人力资源管理专业、刑事科学技术专业,3.0,29.0,64.14,70.07
2805,2023,140026,铜陵,枞阳县公安局,人民警察,专科,治安管理专业、刑事侦查专业、刑事科学技术专业、警察指挥与战术专业、交通管理专业、信息网络安全监察专业,2.0,9.0,60.81,66.34
2806,2023,140027,铜陵,中共枞阳县委巡察工作领导小组办公室,巡察监督,本科,法学专业、会计学专业、审计学专业、网络工程专业、经济犯罪侦查专业、技术侦查学专业,1.0,16.0,68.65,70.15
2807,2023,140028,铜陵,枞阳县纪委监委派驻纪检监察组,纪检监察,本科,法学专业、会计学专业、审计学专业、网络工程专业、经济犯罪侦查专业、技术侦查学专业,3.0,34.0,67.25,72.8
2808,2023,140029,铜陵,共青团枞阳县委员会,青少年社会事务,本科,中国语言文学类、社会工作专业、网络与新媒体专业,1.0,33.0,70.25,70.4
2809,2023,140030,铜陵,中共枞阳县直属机关工作委员会,综合文字,本科,不限,1.0,1.0,62.0,72.65
2810,2023,140031,铜陵,枞阳县发展和改革委员会,能源项目管理,本科,能源动力类、机械工程专业、机械设计制造及其自动化专业、新能源汽车工程专业,1.0,43.0,70.1,75.7
2811,2023,140032,铜陵,枞阳县发展和改革委员会,工程项目管理,本科,建筑类、土木类、法学专业、工程管理专业,1.0,30.0,72.7,74.45
2812,2023,140033,铜陵,枞阳县教育体育局,综合文字,本科,不限,1.0,4.0,61.75,65.65
2813,2023,140034,铜陵,枞阳县司法局,财务规划,本科,会计学专业、财务管理专业、审计学专业,1.0,34.0,68.11,68.28
2814,2023,140035,铜陵,枞阳县财政局,财政管理,本科,财政学专业、会计学专业、财务管理专业、金融学专业、经济学专业,3.0,114.0,70.1,75.45
2815,2023,140036,铜陵,枞阳县自然资源和规划局（林业局）,规划管理,本科,城乡规划专业、人文地理与城乡规划专业、物流管理专业,1.0,49.0,71.25,74.4
2816,2023,140037,铜陵,枞阳县自然资源和规划局（林业局）,规划审核,本科,法学类、网络工程专业,2.0,38.0,70.05,72.9
2817,2023,140038,铜陵,枞阳县自然资源和规划局（林业局）,综合管理,本科,不限,1.0,3.0,54.6,58.75
2818,2023,140039,铜陵,枞阳县住房和城乡建设局,工程业务审核,本科,建筑学专业、水利水电工程专业、土木工程专业、风景园林专业、给排水科学与工程专业、汉语言文学专业、经济学专业,2.0,51.0,68.65,70.25
2819,2023,140040,铜陵,枞阳县交通运输局,综合文字,本科,文学门类,1.0,40.0,73.2,73.95
2820,2023,140041,铜陵,枞阳县卫生健康委员会,机关综合,本科,中国语言文学类、公共事业管理专业（卫生事业管理方向）、网络工程专业,2.0,21.0,69.8,72.8
2821,2023,140042,铜陵,枞阳县卫生健康委员会,公共卫生管理,本科,临床医学类、公共卫生与预防医学类、中医学类、中西医结合类,1.0,18.0,63.35,69.85
2822,2023,140043,铜陵,枞阳县审计局,综合管理,本科,政治学、经济学与哲学专业、法学专业、政治学与行政学专业,1.0,3.0,61.62,67.41
2823,2023,140044,铜陵,枞阳县市场监督管理局,市场监管执法,本科,医学门类、网络工程专业,2.0,32.0,65.15,70.05
2824,2023,140045,铜陵,枞阳县市场监督管理局,市场监管执法,本科,食品科学与工程类、知识产权专业,1.0,21.0,67.4,67.9
2825,2023,140046,铜陵,枞阳县供销合作社,农村综合建设,本科,经济学门类、网络工程专业,2.0,42.0,70.45,74.55
2826,2023,140047,铜陵,枞阳县白梅乡,综合管理,本科,不限,1.0,1.0,,
2827,2023,140048,铜陵,枞阳县乡镇机关,综合管理,本科,不限,4.0,120.0,69.4,73.55
2828,2023,140049,铜陵,枞阳县乡镇机关,综合管理,专科,不限,8.0,23.0,56.3,66.5
2829,2023,140050,铜陵,枞阳县乡镇机关,综合管理,专科,不限,4.0,392.0,69.85,73.15
2830,2023,140051,铜陵,枞阳县乡镇机关,人武专干,专科,人民武装专业（退役军人报考可不限专业）,2.0,43.0,59.66,69.5
2831,2023,140052,铜陵,铜官区市场监督管理局,质量监管,本科,机械类,1.0,63.0,69.35,70.7
2832,2023,140053,铜陵,铜官区市场监督管理局,药品监管,本科,药学类,1.0,24.0,65.2,69.1
2833,2023,140054,铜陵,铜官区教育局,工程管理,本科,土木类,1.0,34.0,71.65,74.2
2834,2023,140055,铜陵,铜官区教育局,教育信息化,本科,电子信息类,1.0,53.0,73.5,76.5
2835,2023,140056,铜陵,义安区发展和改革委员会,项目管理,本科,土木类,1.0,25.0,70.05,72.8
2836,2023,140057,铜陵,义安区财政局,财政管理,本科,财政学专业、会计学专业、财务管理专业、审计学专业、资产评估专业、采购管理专业,2.0,128.0,71.55,76.9
2837,2023,140058,铜陵,义安区人力资源和社会保障局,劳动监察,本科,法学类,1.0,17.0,65.63,70.38
2838,2023,140059,铜陵,义安区住房和城乡建设局,城乡建设管理,本科,土木工程专业、城市地下空间工程专业、城乡规划专业、风景园林专业、城市设计专业、工商管理专业、工程管理专业,1.0,80.0,71.15,73.85
2839,2023,140060,铜陵,义安区司法局,机关综合,本科,不限,1.0,9.0,68.5,71.05
2840,2023,140061,铜陵,义安区司法局,司法行政,本科,法学类,2.0,13.0,56.6,67.85
2841,2023,140062,铜陵,义安区供销合作社,综合文字,本科,不限,1.0,4.0,65.7,80.25
2842,2023,140063,铜陵,义安区五松镇,信息统计,本科,计算机类,1.0,27.0,69.69,74.44
2843,2023,140064,铜陵,义安区钟鸣镇,乡村建设,本科,土木类、建筑类,1.0,15.0,66.65,70.1
2844,2023,140065,铜陵,义安区东联镇,综合管理,本科,中国语言文学类、新闻传播学类,1.0,31.0,68.4,68.9
2845,2023,140066,铜陵,义安区老洲乡,综合文字,专科,不限,1.0,195.0,70.7,73.9
2846,2023,140067,铜陵,郊区司法局,行政复议,本科,法学类,1.0,4.0,63.85,66.05
2847,2023,140068,铜陵,郊区周潭镇,综合管理,专科,不限,1.0,6.0,63.1,67.65
2848,2023,140069,铜陵,郊区铜山镇,人武专干,专科,不限,1.0,9.0,49.53,57.17
2849,2023,140070,铜陵,郊区乡镇机关,综合管理,本科,不限,4.0,170.0,70.8,75.1
2850,2023,140071,铜陵,铜陵市中级人民法院,综合文字,本科,思想政治教育专业、历史学专业、汉语言文学专业,1.0,64.0,71.15,72.75
2851,2023,140072,铜陵,铜陵市中级人民法院,综合管理,本科,法学类(不含特设专业）,1.0,40.0,70.55,72.65
2852,2023,140073,铜陵,铜陵市中级人民法院,法官助理,本科,法学类(不含特设专业）,4.0,19.0,68.8,74.4
2853,2023,140074,铜陵,枞阳县人民法院,法官助理,本科,法学类,2.0,2.0,55.55,67.15
2854,2023,140075,铜陵,铜官区人民法院,法官助理,本科,法学类(不含特设专业）,3.0,3.0,65.7,71.65
2855,2023,140076,铜陵,铜官区人民法院,司法警察,本科,法学类、公安学类,1.0,9.0,65.15,66.0
2856,2023,140077,铜陵,铜官区人民法院,司法警察,本科,不限,1.0,0.0,61.55,68.5
2857,2023,140078,铜陵,义安区人民法院,法官助理,本科,法学类,2.0,12.0,64.05,73.15
2858,2023,140079,铜陵,义安区人民法院,综合管理,本科,不限,1.0,2.0,68.55,71.45
2859,2023,140080,铜陵,郊区人民法院,法官助理,本科,法学类,1.0,4.0,62.7,70.0
2860,2023,140081,铜陵,郊区人民法院,司法警察,专科,刑事执行专业、刑事侦查技术专业、罪犯心理测量与矫正技术专业、行政执行专业、戒毒矫治技术专业、司法信息安全专业、司法警务专业,1.0,13.0,64.35,66.85
2861,2023,140082,铜陵,铜陵市人民检察院,检察官助理,本科,法学类（不含特设专业）,1.0,3.0,70.6,72.6
2862,2023,140083,铜陵,枞阳县人民检察院,检察官助理,本科,法学类（不含特设专业）,2.0,2.0,51.9,66.7
2863,2023,140084,铜陵,枞阳县人民检察院,司法行政,本科,不限,1.0,1.0,59.2,67.0
2864,2023,140085,铜陵,枞阳县人民检察院,司法行政,本科,中国语言文学类,1.0,13.0,69.9,72.5
2865,2023,140086,铜陵,铜官区人民检察院,检察官助理,本科,法学类（不含特设专业）,4.0,21.0,66.4,74.4
2866,2023,140087,铜陵,铜官区人民检察院,司法行政,本科,不限,1.0,11.0,68.05,69.5
2867,2023,140088,铜陵,义安区人民检察院,检察官助理,本科,法学类（不含特设专业）,1.0,4.0,63.55,66.85
2868,2023,140089,铜陵,郊区人民检察院,司法行政,本科,计算机类,1.0,32.0,72.9,73.68
2869,2023,140090,铜陵,枞阳县项铺镇,综合管理,高中（中专）,不限,1.0,0.0,,
2870,2023,160001,阜阳,阜阳市工商业联合会,综合文字,本科,不限,1.0,357.0,74.3,75.85
2871,2023,160002,阜阳,阜阳市财政局,财政管理,本科,经济学类、财政学类、金融学类、工商管理类,1.0,181.0,73.6,76.25
2872,2023,160003,阜阳,阜阳市审计局,审计,本科,财务管理专业、财政学专业、会计学专业,1.0,85.0,71.79,73.48
2873,2023,160004,阜阳,阜阳市地方金融监督管理局,金融法务,本科,金融学类、法学类,1.0,127.0,75.1,75.6
2874,2023,160005,阜阳,阜阳市商务局,商务管理,本科,经济学专业、商务经济学专业、国际经贸规则专业,1.0,29.0,71.45,73.55
2875,2023,160006,阜阳,阜阳市农业农村局,综合文字,本科,农学门类、中国语言文学类,1.0,77.0,71.55,72.75
2876,2023,160007,阜阳,阜阳市生态环境局界首市生态环境分局,生态环境管理,本科,化学类、环境科学与工程类,1.0,82.0,74.15,74.65
2877,2023,160008,阜阳,阜阳市生态环境局颍上县生态环境分局,生态环境管理,本科,法学类,1.0,5.0,66.9,69.1
2878,2023,160009,阜阳,阜阳市交通运输局,交通运输统计,本科,统计学类,1.0,23.0,71.4,73.75
2879,2023,160010,阜阳,阜阳市供销合作社联合社,经济管理,本科,经济学类,1.0,65.0,72.8,74.2
2880,2023,160011,阜阳,阜阳市财政局市预算评审中心,财政管理,本科,经济学类、财政学类、金融学类、工商管理类,1.0,131.0,72.85,73.6
2881,2023,160012,阜阳,阜阳市财政局市财政国库支付中心,财政管理,本科,经济学类、财政学类、金融学类、工商管理类,1.0,110.0,73.9,78.3
2882,2023,160013,阜阳,阜阳市人力资源和社会保障局市劳动人事争议仲裁院,仲裁审查,本科,法学类,1.0,18.0,62.04,69.29
2883,2023,160014,阜阳,阜阳市水利局市治淮工程建设管理中心,水利建设,本科,水利水电工程专业、水文与水资源工程专业、土木工程专业,1.0,78.0,71.0,73.45
2884,2023,160015,阜阳,阜阳市医疗保障局市医疗保障基金管理中心,数据分析,本科,统计学类、汉语言文学专业、汉语言专业、秘书学专业,1.0,64.0,72.75,75.45
2885,2023,160016,阜阳,颍州区司法局,司法助理,本科,法学类,1.0,9.0,63.5,68.45
2886,2023,160017,阜阳,颍州区司法局,行政管理,本科,中国语言文学类,1.0,43.0,71.9,80.15
2887,2023,160018,阜阳,颍州区街道,街道管理,本科,经济学类、电子商务类、公共管理类、汉语言文学专业、汉语言专业,3.0,154.0,72.25,75.5
2888,2023,160019,阜阳,颍州区街道,街道管理,本科,不限,2.0,37.0,68.75,74.9
2889,2023,160020,阜阳,颍州区乡镇,乡镇管理,专科,不限,2.0,314.0,71.8,74.5
2890,2023,160021,阜阳,颍州区乡镇,乡镇管理,本科,艺术学门类、中国语言文学类、新闻学专业、工商管理专业,2.0,103.0,69.0,72.05
2891,2023,160022,阜阳,颍泉区司法局,司法行政,本科,法学类,1.0,5.0,63.25,67.6
2892,2023,160023,阜阳,颍泉区司法局,司法行政,本科,法学类,1.0,24.0,68.02,69.12
2893,2023,160024,阜阳,颍泉区中市街道办事处,街道管理,专科,不限,2.0,367.0,70.15,74.5
2894,2023,160025,阜阳,颍泉区中市街道办事处,街道管理,本科,不限,2.0,23.0,68.5,76.1
2895,2023,160026,阜阳,颍泉区周棚街道办事处,街道管理,本科,法学类、新闻传播学类、中国语言文学类,3.0,81.0,71.05,78.05
2896,2023,160027,阜阳,颍泉区乡镇,乡镇管理,本科,不限,3.0,131.0,70.15,73.1
2897,2023,160028,阜阳,颍东区司法局,司法行政,本科,法学类,1.0,20.0,64.86,70.42
2898,2023,160029,阜阳,颍东区司法局,司法行政,本科,法学类,1.0,7.0,61.65,67.05
2899,2023,160030,阜阳,颍东区委组织部区综合考核指导中心,综合文字,本科,公共管理类、新闻传播学类、中国语言文学类,1.0,33.0,72.6,74.2
2900,2023,160031,阜阳,颍东区文学艺术界联合会,文艺宣传,本科,中国语言文学类、新闻传播学类,1.0,41.0,69.8,76.6
2901,2023,160032,阜阳,颍东区委党史和地方志研究室,党史编纂,本科,汉语言文学专业、汉语言专业、历史学专业、公共事业管理专业、行政管理专业,1.0,35.0,68.7,69.25
2902,2023,160033,阜阳,颍东区供销合作社联合社,物流管理,本科,物流管理与工程类、经济与贸易类,1.0,92.0,69.7,75.45
2903,2023,160034,阜阳,颍东区街道,街道管理,本科,不限,2.0,304.0,72.3,76.9
2904,2023,160035,阜阳,颍东区乡镇,乡镇管理,专科,不限,4.0,265.0,68.15,72.9
2905,2023,160036,阜阳,颍东区乡镇,乡镇管理,专科,不限,4.0,55.0,66.55,80.4
2906,2023,160037,阜阳,颍东区乡镇,乡镇管理,本科,不限,2.0,85.0,69.45,72.2
2907,2023,160038,阜阳,颍东区乡镇,乡镇管理,本科,不限,4.0,293.0,71.0,75.15
2908,2023,160039,阜阳,界首市纪委监委派驻机构,监督监察,本科,法学门类、管理学门类、中国语言文学类、新闻传播学类、计算机类、电子信息类,1.0,58.0,73.55,75.8
2909,2023,160040,阜阳,界首市纪委监委派驻机构,监督监察,本科,法学门类、管理学门类、中国语言文学类、新闻传播学类、计算机类、电子信息类,1.0,78.0,73.1,75.0
2910,2023,160041,阜阳,界首市纪委监委派驻机构,监督监察,本科,法学门类、管理学门类、中国语言文学类、新闻传播学类、计算机类、电子信息类,1.0,77.0,72.8,74.8
2911,2023,160042,阜阳,界首市纪委监委派驻机构,监督监察,本科,计算机科学与技术专业、网络工程专业、信息安全专业,1.0,50.0,71.9,72.6
2912,2023,160043,阜阳,界首市纪委监委派驻机构,监督监察,本科,不限,1.0,24.0,70.25,71.55
2913,2023,160044,阜阳,界首市委宣传部,理论宣传,本科,艺术学门类、哲学类、政治学类、中国语言文学类、新闻传播学类、历史学类、心理学类、公共管理类,1.0,53.0,67.45,68.0
2914,2023,160045,阜阳,界首市市场监督管理局陶庙市场监督管理所,市场监管,本科,不限,1.0,23.0,66.8,69.8
2915,2023,160046,阜阳,界首市市场监督管理局新马集市场监督管理所,市场监管,本科,食品科学与工程类、药学类,1.0,16.0,68.0,69.25
2916,2023,160047,阜阳,界首市乡镇,乡镇事务管理,本科,不限,4.0,169.0,70.3,77.55
2917,2023,160048,阜阳,界首市乡镇,乡镇事务管理,本科,不限,2.0,8.0,68.1,72.2
2918,2023,160049,阜阳,界首市乡镇,乡镇事务管理,本科,工学门类、理学门类,4.0,79.0,68.2,73.4
2919,2023,160050,阜阳,界首市乡镇,乡镇事务管理,专科,不限,3.0,276.0,69.5,73.45
2920,2023,160051,阜阳,界首市大黄镇,人武专干,专科,人民武装专业（退役军人报考可不限专业）,1.0,35.0,60.13,64.64
2921,2023,160052,阜阳,太和县供销合作社联合社,财务规划,本科,财务管理专业、会计学专业、审计学专业,1.0,30.0,61.54,65.24
2922,2023,160053,阜阳,太和县供销合作社联合社,综合文字,本科,中国语言文学类、新闻传播学类,1.0,23.0,70.9,74.15
